time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-09-13T08:42:35.860Z,37.6381683,-118.9260025,4.27,0.87,md,13,71,0.02197,0.01,nc,nc73271695,2019-09-13T08:44:13.392Z,"5km E of Mammoth Lakes, CA",earthquake,0.45,1.15,0.18,12,automatic,nc,nc
2019-09-13T08:41:41.560Z,38.7919998,-122.80867,3.05,1.05,md,21,79,0.005711,0.04,nc,nc73271685,2019-09-13T09:02:03.132Z,"5km WNW of The Geysers, CA",earthquake,0.27,0.52,0.05,5,automatic,nc,nc
2019-09-13T08:38:36.970Z,35.3505,-117.8905,0.13,0.9,ml,14,92,0.09059,0.22,ci,ci38832447,2019-09-13T08:42:14.391Z,"23km W of Johannesburg, CA",earthquake,0.5,31.61,0.058,13,automatic,ci,ci
2019-09-13T08:37:57.290Z,37.6398315,-118.9406662,4.79,0.85,md,9,134,0.02617,0.02,nc,nc73271680,2019-09-13T08:39:34.285Z,"3km E of Mammoth Lakes, CA",earthquake,0.99,2.51,0.06,9,automatic,nc,nc
2019-09-13T08:37:26.510Z,36.091,-117.8271667,1.41,0.84,ml,12,108,0.03474,0.21,ci,ci38832439,2019-09-13T08:40:57.946Z,"12km ENE of Coso Junction, CA",earthquake,0.55,0.61,0.214,8,automatic,ci,ci
2019-09-13T08:36:27.570Z,37.6385002,-118.9404984,5.69,1.96,md,21,74,0.02626,0.03,nc,nc73271675,2019-09-13T09:58:02.533Z,"3km E of Mammoth Lakes, CA",earthquake,0.39,0.63,0.27,19,automatic,nc,nc
2019-09-13T08:32:08.270Z,36.4860001,-121.0326691,0.9,2.55,md,40,92,0.03682,0.16,nc,nc73271670,2019-09-13T12:09:04.292Z,"11km ESE of Pinnacles, CA",earthquake,0.32,1.12,0.17,41,automatic,nc,nc
2019-09-13T08:28:15.544Z,14.9826,122.2051,32.33,5.2,mww,,55,7.866,0.79,us,us70005fry,2019-09-13T12:34:37.969Z,"17km E of Carlagan, Philippines",earthquake,7.7,2.1,0.071,19,reviewed,us,us
2019-09-13T08:26:53.080Z,36.6003342,-121.1989975,4.95,2.7,md,46,67,,0.09,nc,nc73271665,2019-09-13T11:54:03.065Z,"9km NNW of Pinnacles, CA",earthquake,0.2,0.6,0.17,53,automatic,nc,nc
2019-09-13T08:24:59.210Z,36.6001663,-121.2001648,4.63,1.8,md,12,154,0.09275,0.08,nc,nc73271660,2019-09-13T08:55:05.093Z,"9km NNW of Pinnacles, CA",earthquake,0.52,2.3,0.19,9,automatic,nc,nc
2019-09-13T08:18:22.570Z,33.223999,-116.7429962,12.06,1.3,ml,18,58,0.01781,0.13,ci,ci38832399,2019-09-13T08:22:13.730Z,"3km SE of Lake Henshaw, CA",earthquake,0.38,0.94,0.349,8,automatic,ci,ci
2019-09-13T08:08:09.420Z,37.6428337,-118.9414978,5.69,1.5,md,18,92,0.02321,0.02,nc,nc73271635,2019-09-13T09:36:04.837Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.49,0.77,0.13,17,automatic,nc,nc
2019-09-13T07:58:24.690Z,37.6426659,-118.9420013,5.46,1.55,md,16,127,0.0234,0.03,nc,nc73271625,2019-09-13T08:40:04.807Z,"3km E of Mammoth Lakes, CA",earthquake,0.56,0.95,0.16,18,automatic,nc,nc
2019-09-13T07:57:32.964Z,68.7317,-146.2538,0,2.3,ml,,,,1.09,ak,ak019bri360g,2019-09-13T08:02:51.755Z,"73km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-09-13T07:56:16.173Z,68.8089,-146.2017,0.3,1.7,ml,,,,1.23,ak,ak019bri2x01,2019-09-13T08:08:33.240Z,"80km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-09-13T07:54:50.350Z,37.6394997,-118.9433365,3.54,1.41,md,10,117,0.02665,0.02,nc,nc73271615,2019-09-13T09:25:03.281Z,"3km E of Mammoth Lakes, CA",earthquake,0.8,1.04,0.15,11,automatic,nc,nc
2019-09-13T07:52:50.430Z,37.6413345,-118.9418335,5.21,1.73,md,19,67,0.02472,0.04,nc,nc73271610,2019-09-13T08:30:04.423Z,"3km E of Mammoth Lakes, CA",earthquake,0.5,0.74,0.22,18,automatic,nc,nc
2019-09-13T07:52:34.650Z,17.9473,-67.2943,14,2.12,md,4,317,0.1939,0.08,pr,pr2019256005,2019-09-13T11:51:34.883Z,"11km WSW of Pole Ojea, Puerto Rico",earthquake,0.91,0.88,0.32,4,reviewed,pr,pr
2019-09-13T07:52:02.370Z,37.6378326,-118.9396667,3.46,0.51,md,8,107,0.02612,0.01,nc,nc73271605,2019-09-13T07:53:38.490Z,"4km E of Mammoth Lakes, CA",earthquake,0.92,3.25,0.12,7,automatic,nc,nc
2019-09-13T07:51:45.320Z,37.6414986,-118.9428329,4.41,1.12,md,9,66,0.02462,0.02,nc,nc73271600,2019-09-13T08:26:02.278Z,"3km E of Mammoth Lakes, CA",earthquake,1.03,3.08,0.09,8,automatic,nc,nc
2019-09-13T07:51:34.660Z,37.6404991,-118.9424973,4.93,1.83,md,17,69,0.02559,0.02,nc,nc73271595,2019-09-13T08:21:04.247Z,"3km E of Mammoth Lakes, CA",earthquake,0.43,0.9,0.36,17,automatic,nc,nc
2019-09-13T07:49:14.980Z,37.6413345,-118.9403305,5.35,1.67,md,19,68,0.02467,0.02,nc,nc73271585,2019-09-13T08:16:04.219Z,"3km E of Mammoth Lakes, CA",earthquake,0.47,0.72,0.23,18,automatic,nc,nc
2019-09-13T07:48:51.791Z,61.7348,-149.7081,41.9,1.3,ml,,,,0.71,ak,ak019bri1a2n,2019-09-13T07:53:07.506Z,"13km NNW of Meadow Lakes, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-09-13T07:47:43.944Z,68.8013,-146.2219,0.1,3.2,ml,,,,0.76,ak,ak019bri11op,2019-09-13T08:13:20.040Z,"80km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-09-13T07:46:23.330Z,37.6383324,-118.9416656,4.32,0.97,md,12,74,0.02559,0.02,nc,nc73271575,2019-09-13T07:47:58.672Z,"3km E of Mammoth Lakes, CA",earthquake,0.71,1.41,0.18,11,automatic,nc,nc
2019-09-13T07:45:51.090Z,35.5596667,-117.3988333,3.02,1.26,ml,24,82,0.04453,0.23,ci,ci38832367,2019-09-13T07:49:40.267Z,"23km S of Trona, CA",earthquake,0.36,0.35,0.229,16,automatic,ci,ci
2019-09-13T07:41:40.320Z,35.5305,-117.4876667,7.46,1.55,ml,31,46,0.05961,0.18,ci,ci38832359,2019-09-13T07:52:59.870Z,"20km ESE of Ridgecrest, CA",earthquake,0.26,0.59,0.218,25,automatic,ci,ci
2019-09-13T07:41:16.160Z,37.6371651,-118.9440002,4.52,1.8,md,15,76,0.0236,0.01,nc,nc73271570,2019-09-13T08:11:02.189Z,"3km E of Mammoth Lakes, CA",earthquake,0.35,0.83,0.27,14,automatic,nc,nc
2019-09-13T07:41:08.440Z,37.6428337,-118.9418335,5.06,2.16,md,19,64,0.02323,0.05,nc,nc73271565,2019-09-13T11:39:04.885Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.51,0.92,0.09,18,automatic,nc,nc
2019-09-13T07:41:02.675Z,57.6787,-154.0793,26.8,1.8,ml,,,,0.65,ak,ak019brhzoqc,2019-09-13T07:49:45.669Z,"16km NNW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-09-13T07:39:58.330Z,35.9049988,-117.6781693,3.09,1.47,ml,8,80,0.04839,0.02,ci,ci38832351,2019-09-13T07:43:33.466Z,"21km E of Little Lake, CA",earthquake,0.57,2.78,0.838,7,automatic,ci,ci
2019-09-13T07:39:48.180Z,37.6403351,-118.9420013,5.09,1.25,md,19,70,0.02572,0.02,nc,nc73271560,2019-09-13T09:15:03.218Z,"3km E of Mammoth Lakes, CA",earthquake,0.41,0.82,0.1,18,automatic,nc,nc
2019-09-13T07:38:42.110Z,19.1363,-65.1726,111,2.67,md,7,334,1.4043,0.2,pr,pr2019256004,2019-09-13T11:51:07.659Z,"91km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.67,8.36,0.17,7,reviewed,pr,pr
2019-09-13T07:34:39.460Z,35.371,-117.8473333,2.17,1.11,ml,21,90,0.1034,0.3,ci,ci38832335,2019-09-13T07:38:24.029Z,"19km W of Johannesburg, CA",earthquake,0.53,1.15,0.232,22,automatic,ci,ci
2019-09-13T07:31:48.820Z,36.6021652,-121.2018356,5.76,1.94,md,17,135,0.09121,0.05,nc,nc73271550,2019-09-13T08:02:03.133Z,"9km NNW of Pinnacles, CA",earthquake,0.33,1.24,0.23,16,automatic,nc,nc
2019-09-13T07:29:56.670Z,19.1608334,-155.4398346,35.26,2.38,ml,20,182,0.08612,0.12,hv,hv71140227,2019-09-13T07:35:39.200Z,"6km SE of Pahala, Hawaii",earthquake,0.77,1.04,0.31,13,automatic,hv,hv
2019-09-13T07:29:32.900Z,35.8928333,-117.6838333,1.97,0.32,ml,9,86,0.06129,0.11,ci,ci38832319,2019-09-13T07:33:06.428Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.59,0.07,4,automatic,ci,ci
2019-09-13T07:27:33.500Z,35.7863333,-117.5775,9.72,0.5,ml,9,161,0.03355,0.15,ci,ci38832311,2019-09-13T07:31:18.857Z,"16km W of Searles Valley, CA",earthquake,0.57,0.73,0.144,8,automatic,ci,ci
2019-09-13T07:26:35.750Z,18.8226,-64.98,16,2.94,md,17,224,1.2172,0.22,pr,pr2019256003,2019-09-13T08:33:21.040Z,"41km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.59,2.65,0.36,17,reviewed,pr,pr
2019-09-13T07:25:47.894Z,59.8705,-152.8738,90.8,1.5,ml,,,,0.51,ak,ak019brhwc6l,2019-09-13T07:32:02.009Z,"59km W of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-09-13T07:21:15.340Z,36.5948334,-121.1983337,5.63,1.43,md,5,177,0.02532,0.01,nc,nc73271535,2019-09-13T09:04:03.141Z,"9km NW of Pinnacles, CA",earthquake,0.72,0.96,0.28,4,automatic,nc,nc
2019-09-13T07:20:22.140Z,33.5165,-116.743,3.71,1.16,ml,49,27,0.04809,0.17,ci,ci38832303,2019-09-13T07:24:06.348Z,"8km WSW of Anza, CA",earthquake,0.18,0.43,0.153,26,automatic,ci,ci
2019-09-13T07:19:55.870Z,35.833168,-117.6880035,6.77,0.55,ml,10,69,0.06713,0.07,ci,ci38832295,2019-09-13T07:23:31.344Z,"23km ESE of Little Lake, CA",earthquake,0.46,1.26,0.083,3,automatic,ci,ci
2019-09-13T07:18:35.260Z,36.6056671,-121.2044983,5.45,1.97,md,21,130,0.03722,0.09,nc,nc73271530,2019-09-13T07:53:03.077Z,"10km NNW of Pinnacles, CA",earthquake,0.35,0.78,0.22,22,automatic,nc,nc
2019-09-13T07:14:33.790Z,38.8136673,-122.7956696,2.63,1.33,md,27,34,0.005698,0.03,nc,nc73271525,2019-09-13T07:48:04.047Z,"5km NW of The Geysers, CA",earthquake,0.2,0.37,0.09,8,automatic,nc,nc
2019-09-13T07:11:16.660Z,36.5996666,-121.1959991,5.2,1.81,md,15,153,0.02918,0.07,nc,nc73271520,2019-09-13T08:52:03.075Z,"9km NNW of Pinnacles, CA",earthquake,0.43,0.8,0.27,14,automatic,nc,nc
2019-09-13T07:06:47.290Z,35.8951667,-117.6843333,2.32,0.49,ml,8,86,0.0594,0.12,ci,ci38832271,2019-09-13T07:10:28.763Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.52,0.125,7,automatic,ci,ci
2019-09-13T07:05:30.680Z,36.6025009,-121.2030029,5.64,2.33,md,37,67,0.03385,0.07,nc,nc73271515,2019-09-13T11:24:02.798Z,"10km NW of Pinnacles, CA",earthquake,0.2,0.52,0.2,35,automatic,nc,nc
2019-09-13T07:04:58.650Z,37.640667,-118.94133,5.29,1.23,md,13,69,0.02536,0.01,nc,nc73271510,2019-09-13T08:40:03.483Z,"3km E of Mammoth Lakes, CA",earthquake,0.54,1.26,0.07,11,automatic,nc,nc
2019-09-13T07:02:42.730Z,35.5656662,-117.3843307,2.32,1.32,ml,17,101,0.04372,0.18,ci,ci38832263,2019-09-13T07:13:44.390Z,"22km S of Trona, CA",earthquake,0.61,0.41,0.177,7,automatic,ci,ci
2019-09-13T07:01:56.860Z,37.6473351,-118.9451675,5.66,1.85,md,15,119,0.01916,0.02,nc,nc73271505,2019-09-13T08:30:02.304Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.64,1.34,0.21,15,automatic,nc,nc
2019-09-13T07:01:47.390Z,36.5940018,-121.1931686,5.41,1.78,md,15,171,0.02312,0.11,nc,nc73271500,2019-09-13T08:19:03.238Z,"8km NNW of Pinnacles, CA",earthquake,0.59,0.98,0.22,15,automatic,nc,nc
2019-09-13T07:00:43.040Z,37.6371651,-118.9426651,3.83,0.69,md,9,106,0.02418,0.01,nc,nc73271495,2019-09-13T07:02:20.304Z,"3km E of Mammoth Lakes, CA",earthquake,0.79,2.36,0.19,8,automatic,nc,nc
2019-09-13T06:55:04.190Z,37.637001,-118.9488297,2.03,0.83,md,9,99,0.02166,0.07,nc,nc73271490,2019-09-13T06:56:43.771Z,"3km E of Mammoth Lakes, CA",earthquake,0.82,2.36,0.12,8,automatic,nc,nc
2019-09-13T06:52:40.840Z,33.2256667,-116.7365,11.42,1.18,ml,33,50,0.0213,0.18,ci,ci38832239,2019-09-13T06:56:27.618Z,"3km SE of Lake Henshaw, CA",earthquake,0.26,0.64,0.098,7,automatic,ci,ci
2019-09-13T06:50:21.880Z,36.6038322,-121.2031631,6.26,3.82,mw,63,66,,0.12,nc,nc73271485,2019-09-13T12:51:20.979Z,"10km NNW of Pinnacles, CA",earthquake,0.19,0.58,,5,reviewed,nc,nc
2019-09-13T06:49:37.380Z,36.139,-118.0685,2.83,1.06,ml,13,82,0.1743,0.14,ci,ci38832223,2019-09-13T06:53:20.153Z,"15km NW of Coso Junction, CA",earthquake,0.34,1.69,0.125,12,automatic,ci,ci
2019-09-13T06:48:59.010Z,37.6393318,-118.9418335,5.22,1.28,md,17,71,0.02635,0.02,nc,nc73271475,2019-09-13T07:26:03.979Z,"3km E of Mammoth Lakes, CA",earthquake,0.46,1.02,0.24,15,automatic,nc,nc
2019-09-13T06:48:24.800Z,35.6308333,-117.4785,7.28,0.76,ml,17,53,0.03322,0.18,ci,ci38832215,2019-09-13T06:52:15.146Z,"17km SSW of Searles Valley, CA",earthquake,0.35,0.61,0.191,8,automatic,ci,ci
2019-09-13T06:48:06.280Z,37.6393318,-118.9426651,4.28,0.85,md,10,100,0.026,0.02,nc,nc73271470,2019-09-13T06:49:44.244Z,"3km E of Mammoth Lakes, CA",earthquake,1.25,2.4,0.06,9,automatic,nc,nc
2019-09-13T06:46:45.350Z,37.6394997,-118.9466629,4.13,1.63,md,19,69,0.02465,0.03,nc,nc73271465,2019-09-13T07:21:03.723Z,"3km E of Mammoth Lakes, CA",earthquake,0.39,0.82,0.22,19,automatic,nc,nc
2019-09-13T06:46:13.110Z,37.6450005,-118.942337,5.22,1.91,md,19,66,0.0211,0.04,nc,nc73271460,2019-09-13T08:07:02.166Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.57,0.79,0.21,18,automatic,nc,nc
2019-09-13T06:43:13.160Z,38.8181648,-122.8251648,3.04,0.56,md,5,122,0.009156,0.01,nc,nc73271450,2019-09-13T06:44:48.364Z,"8km NW of The Geysers, CA",earthquake,1.1,2.2,,1,automatic,nc,nc
2019-09-13T06:40:30.340Z,37.6431656,-118.9381638,5.03,0.83,md,10,125,0.02287,0.02,nc,nc73271445,2019-09-13T06:42:08.846Z,"4km E of Mammoth Lakes, CA",earthquake,2.07,2.5,0.19,10,automatic,nc,nc
2019-09-13T06:38:48.280Z,37.6380005,-118.9256668,4.15,0.71,md,9,86,0.02165,0.01,nc,nc73271440,2019-09-13T06:40:23.302Z,"5km E of Mammoth Lakes, CA",earthquake,0.92,1.95,0.11,8,automatic,nc,nc
2019-09-13T06:38:11.910Z,35.6348333,-117.467,3.96,1.97,ml,36,52,0.04089,0.2,ci,ci38832207,2019-09-13T06:48:43.960Z,"16km SSW of Searles Valley, CA",earthquake,0.25,0.56,0.147,26,automatic,ci,ci
2019-09-13T06:34:08.390Z,35.6976667,-117.529,10,0.7,ml,15,131,0.08223,0.14,ci,ci38832199,2019-09-13T06:37:51.951Z,"14km SW of Searles Valley, CA",earthquake,0.37,0.72,0.131,8,automatic,ci,ci
2019-09-13T06:32:45.190Z,35.6658325,-117.456665,9.81,0.91,ml,12,116,0.07929,0.16,ci,ci38832191,2019-09-13T06:36:24.055Z,"12km SSW of Searles Valley, CA",earthquake,0.96,2.46,0.169,3,automatic,ci,ci
2019-09-13T06:32:22.260Z,37.6398315,-118.9361649,5.24,1.41,md,12,71,0.02632,0.01,nc,nc73271420,2019-09-13T06:33:59.378Z,"4km E of Mammoth Lakes, CA",earthquake,0.88,1.61,0.22,12,automatic,nc,nc
2019-09-13T06:31:37.600Z,37.6484985,-118.9365005,4.31,1.36,md,17,80,0.0177,0.04,nc,nc73271410,2019-09-13T07:07:02.440Z,"4km ENE of Mammoth Lakes, CA",earthquake,0.64,0.75,0.15,16,automatic,nc,nc
2019-09-13T06:31:01.674Z,62.7552,-150.5536,72.4,1.8,ml,,,,0.61,ak,ak019brhc3do,2019-09-13T06:34:50.760Z,"53km NNW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2019-09-13T06:30:47.560Z,37.6408348,-118.9365005,5.1,0.92,md,13,99,0.0253,0.02,nc,nc73271405,2019-09-13T06:32:23.473Z,"4km E of Mammoth Lakes, CA",earthquake,1.15,1.68,0.14,13,automatic,nc,nc
2019-09-13T06:29:49.950Z,37.6416664,-118.9431686,5.55,1.95,md,19,66,0.02448,0.04,nc,nc73271400,2019-09-13T07:57:05.266Z,"3km E of Mammoth Lakes, CA",earthquake,0.39,0.66,0.31,17,automatic,nc,nc
2019-09-13T06:26:14.174Z,61.3423,-150.3118,19.6,1.6,ml,,,,0.49,ak,ak019brhb1r0,2019-09-13T06:31:39.607Z,"26km WNW of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-09-13T06:25:27.690Z,37.6448326,-118.9441681,5.3,0.91,md,8,132,0.02146,0.01,nc,nc73271385,2019-09-13T06:27:04.057Z,"3km ENE of Mammoth Lakes, CA",earthquake,1.73,2.35,0.35,9,automatic,nc,nc
2019-09-13T06:23:09.670Z,37.6458321,-118.9416656,6.03,0.91,md,15,85,0.02023,0.02,nc,nc73271380,2019-09-13T06:24:49.142Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.8,1.63,0.16,13,automatic,nc,nc
2019-09-13T06:22:15.010Z,37.6466675,-118.9400024,6.17,0.87,md,9,119,0.01934,0.01,nc,nc73271375,2019-09-13T06:23:55.418Z,"4km ENE of Mammoth Lakes, CA",earthquake,1.16,2.28,0.18,9,automatic,nc,nc
2019-09-13T06:20:33.060Z,37.6315002,-118.947998,-2.38,1.8,md,8,155,0.0324,0.19,nc,nc73271360,2019-09-13T07:36:03.361Z,"3km ESE of Mammoth Lakes, CA",earthquake,0.74,1.35,0.08,10,automatic,nc,nc
2019-09-13T06:19:41.510Z,37.6399994,-118.9355011,5.18,0.85,md,13,71,0.02622,0.02,nc,nc73271355,2019-09-13T06:48:01.579Z,"4km E of Mammoth Lakes, CA",earthquake,0.68,1.37,0.17,12,automatic,nc,nc
2019-09-13T06:16:26.580Z,37.6481667,-118.9434967,4.94,1.04,md,12,77,0.01809,0.05,nc,nc73271345,2019-09-13T06:43:02.552Z,"3km ENE of Mammoth Lakes, CA",earthquake,1.77,1.77,0.16,10,automatic,nc,nc
2019-09-13T06:14:30.670Z,37.6435013,-118.9426651,5.35,0.97,md,11,99,0.02262,0.02,nc,nc73271340,2019-09-13T06:38:02.519Z,"3km ENE of Mammoth Lakes, CA",earthquake,1.13,1.68,0.15,10,automatic,nc,nc
2019-09-13T06:14:18.480Z,35.6183333,-117.4261667,10.74,1.32,ml,29,102,0.04326,0.22,ci,ci38832167,2019-09-13T06:18:00.924Z,"17km S of Searles Valley, CA",earthquake,0.4,0.46,0.2,19,automatic,ci,ci
2019-09-13T06:13:58.820Z,37.6438332,-118.942337,5.43,1.63,md,17,99,0.02226,0.03,nc,nc73271335,2019-09-13T07:25:02.742Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.54,0.9,0.27,17,automatic,nc,nc
2019-09-13T06:11:02.430Z,35.6601667,-117.565,7,1.28,ml,25,93,0.03819,0.12,ci,ci38832159,2019-09-13T06:14:44.902Z,"11km ENE of Ridgecrest, CA",earthquake,0.2,0.47,0.162,16,automatic,ci,ci
2019-09-13T06:01:03.300Z,37.6413345,-118.9430008,5,0.48,md,6,161,0.0248,0.04,nc,nc73271305,2019-09-13T06:02:38.668Z,"3km E of Mammoth Lakes, CA",earthquake,2.53,4.47,0.36,7,automatic,nc,nc
2019-09-13T05:59:03.100Z,37.6339989,-118.9434967,0.83,0.99,md,6,148,0.03212,0.02,nc,nc73271300,2019-09-13T06:00:38.039Z,"3km E of Mammoth Lakes, CA",earthquake,1.14,3.32,0.11,9,automatic,nc,nc
2019-09-13T05:57:55.520Z,35.8663333,-117.7046667,2.84,0.62,ml,7,103,0.07561,0.16,ci,ci38832151,2019-09-13T06:01:37.242Z,"20km ESE of Little Lake, CA",earthquake,0.43,0.36,0.14,8,automatic,ci,ci
2019-09-13T05:56:39.130Z,37.5315,-116.4037,8.2,0.5,ml,10,230.39,0.151,0.14,nn,nn00703689,2019-09-13T06:02:57.490Z,"73km S of Warm Springs, Nevada",earthquake,,10.6,,,automatic,nn,nn
2019-09-13T05:55:00.590Z,37.6451683,-118.9410019,5.82,1.04,md,9,122,0.02086,0.01,nc,nc73271290,2019-09-13T05:56:37.741Z,"4km ENE of Mammoth Lakes, CA",earthquake,1.63,2.34,0.24,11,automatic,nc,nc
2019-09-13T05:54:24.800Z,37.661335,-118.9645004,-2.51,1.15,md,7,197,0.01177,0.12,nc,nc73271280,2019-09-13T07:15:04.690Z,"3km NNE of Mammoth Lakes, CA",earthquake,0.92,0.52,0.09,7,automatic,nc,nc
2019-09-13T05:49:59.670Z,35.6765,-117.5268333,4.68,0.6,ml,13,110,0.06433,0.12,ci,ci38832135,2019-09-13T05:53:44.765Z,"15km ENE of Ridgecrest, CA",earthquake,0.26,0.47,0.208,9,automatic,ci,ci
2019-09-13T05:45:09.160Z,37.6160011,-118.9478302,-0.12,1.08,md,14,167,0.02614,0.02,nc,nc73271265,2019-09-13T05:46:48.397Z,"4km SE of Mammoth Lakes, CA",earthquake,0.33,0.68,0.12,13,automatic,nc,nc
2019-09-13T05:38:53.050Z,39.088665,-123.1705017,2.37,2.44,md,26,82,0.122,0.11,nc,nc73271250,2019-09-13T12:50:49.138Z,"5km S of Talmage, CA",earthquake,0.31,9.93,0.19,24,automatic,nc,nc
2019-09-13T05:38:46.020Z,37.6358337,-118.9053345,2.1,0.64,md,7,93,0.009929,0.05,nc,nc73271245,2019-09-13T05:40:22.907Z,"6km E of Mammoth Lakes, CA",earthquake,0.84,1.66,0.16,10,automatic,nc,nc
2019-09-13T05:35:06.860Z,35.733,-117.5556667,6.72,1.15,ml,25,68,0.0893,0.15,ci,ci38832119,2019-09-13T05:38:59.789Z,"14km WSW of Searles Valley, CA",earthquake,0.23,0.73,0.185,16,automatic,ci,ci
2019-09-13T05:34:57.160Z,35.3536667,-117.8338333,6.88,0.96,ml,19,95,0.08661,0.23,ci,ci38832111,2019-09-13T05:38:44.733Z,"18km W of Johannesburg, CA",earthquake,0.43,1.04,0.226,10,automatic,ci,ci
2019-09-13T05:33:40.160Z,37.640667,-118.9171677,-0.21,0.83,md,7,114,0.01656,0.02,nc,nc73271230,2019-09-13T05:35:18.704Z,"6km E of Mammoth Lakes, CA",earthquake,1.37,1.92,0.13,8,automatic,nc,nc
2019-09-13T05:31:54.970Z,33.3851667,-116.2873333,10.52,1.16,ml,50,55,0.18,0.21,ci,ci38832103,2019-09-13T05:43:12.470Z,"16km NNE of Borrego Springs, CA",earthquake,0.25,0.63,0.166,25,automatic,ci,ci
2019-09-13T05:31:15.000Z,37.6371651,-118.9268341,4.82,1.06,md,16,73,0.022,0.03,nc,nc73271220,2019-09-13T05:32:53.340Z,"5km E of Mammoth Lakes, CA",earthquake,0.55,0.75,0.2,14,automatic,nc,nc
2019-09-13T05:29:11.850Z,36.5778,-114.4473,9.1,0.9,ml,7,306.95,1.159,0.32,nn,nn00703686,2019-09-13T05:36:57.524Z,"1km NNW of Old Overton (historical), Nevada",earthquake,,7.3,,,automatic,nn,nn
2019-09-13T05:27:55.390Z,37.6363335,-118.9196701,-2.36,0.68,md,5,116,0.0168,0.07,nc,nc73271210,2019-09-13T05:29:33.521Z,"5km E of Mammoth Lakes, CA",earthquake,0.39,1.71,0.14,9,automatic,nc,nc
2019-09-13T05:27:38.010Z,37.6398315,-118.9304962,5.11,0.96,md,9,93,0.02472,0.01,nc,nc73271205,2019-09-13T05:29:13.050Z,"4km E of Mammoth Lakes, CA",earthquake,0.92,2.55,0.19,10,automatic,nc,nc
2019-09-13T05:27:30.439Z,64.4627,-149.415,14.2,1.5,ml,,,,0.8,ak,ak019brgpv43,2019-09-13T05:33:08.661Z,"19km SW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-09-13T05:26:17.400Z,37.6413345,-118.9331665,4.54,2.04,md,19,70,0.02522,0.03,nc,nc73271195,2019-09-13T05:27:52.665Z,"4km E of Mammoth Lakes, CA",earthquake,0.45,0.56,0.07,18,automatic,nc,nc
2019-09-13T05:25:35.830Z,37.642334,-118.9391632,5.52,1.96,md,16,67,0.02367,0.02,nc,nc73271190,2019-09-13T05:27:13.669Z,"4km E of Mammoth Lakes, CA",earthquake,0.43,1.04,0.4,15,automatic,nc,nc
2019-09-13T05:25:21.370Z,37.6418343,-118.9371643,5.23,2.11,md,16,112,0.02425,0.03,nc,nc73271185,2019-09-13T10:39:04.195Z,"4km E of Mammoth Lakes, CA",earthquake,0.6,1.7,0.56,14,automatic,nc,nc
2019-09-13T05:25:08.170Z,37.6398315,-118.927002,5.09,1.49,md,17,69,0.02258,0.03,nc,nc73271180,2019-09-13T05:26:43.091Z,"5km E of Mammoth Lakes, CA",earthquake,0.52,0.63,0.31,16,automatic,nc,nc
2019-09-13T05:24:41.670Z,37.6943321,-118.9449997,6.52,0.96,md,15,211,0.02854,0.16,nc,nc73271175,2019-09-13T05:26:17.980Z,"7km NNE of Mammoth Lakes, CA",earthquake,2.12,1.55,0.13,16,automatic,nc,nc
2019-09-13T05:24:17.730Z,37.6436653,-118.9235001,4.8,0.49,md,10,81,0.01798,0.02,nc,nc73271170,2019-09-13T05:25:54.269Z,"5km E of Mammoth Lakes, CA",earthquake,1.49,0.72,0.12,10,automatic,nc,nc
2019-09-13T05:23:58.690Z,37.6474991,-118.9369965,5.53,0.77,md,9,165,0.03203,0.03,nc,nc73271165,2019-09-13T05:25:32.656Z,"4km ENE of Mammoth Lakes, CA",earthquake,1.01,1.89,0.19,6,automatic,nc,nc
2019-09-13T05:21:40.870Z,37.6430016,-118.9400024,5.46,1.74,md,20,66,0.023,0.04,nc,nc73271145,2019-09-13T05:23:18.394Z,"4km E of Mammoth Lakes, CA",earthquake,0.47,0.69,0.15,19,automatic,nc,nc
